Survey Year,ID,State,Zip,Region,RegionLg,LegalStat,LegalStat_Other_TEXT,LegalStatCat,Year,YearsinOperation,YearsinOp_Cat,YearsinOp_Cat_2,BusModel,Revenue,GrossSales,Expenses,OER,ProdCategory%Total,ProdCategory%_FreshFV,ProdCategory%_ProcessedFV,ProdCategory%_Meat,ProdCategory%_Fish,ProdCategory%_Dairy,ProdCategory%_Eggs,ProdCategory%_Grains,ProdCategory%_Baked,ProdCategory%_Coffee,ProdCategory%_ValueAdd,ProdCategory%_Alcohol,ProdCategory%_NonFood,ProdCategory%_Other1,ProdCategory%_Other1_TEXT,ProdCategory%_Other2,ProdCategory%_Other2_TEXT,ProdCategory%_Other3,ProdCategory%_Other3_TEXT,ProdCategoryMeat+Fish,ProdCategoryOtherCombined,Customer%Total,CustomerType%_Direct,CustomerType%_LgRetail,CustomerType%_SmRetail,CustomerType%_Restaurants,CustomerType%_Distributors,CustomerType%_Hubs,CustomerType%_Processors,CustomerType%_ECE,CustomerType%_K12,CustomerType%_College,CustomerType%_Hospitals,CustomerType%_AdultCare,CustomerType%_Pantries,CustomerType%_Other1,CustomerType%_Other1_TEXT,CustomerType%_Other2,CustomerType#_Other2_TEXT,CustType%_RetailTotal,CustType%_DistTotal,CustType%_InstTotal,CustType%_OtherTotal,SNAP,SNAPAmt,GrantDependence
2015,R_4JB7hHVuJ8l6MKh,MN,56345,West North Central,Midwest,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,136500.0,89100.0,129885.0,1.053353076923077,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0,0.0,,0.0,0.0,100.00000000000001,50.16835016835017,0.0,9.764309764309765,16.273849607182942,0.0,0,0.0,0.0,20.78563411896745,0.0,3.0078563411896746,0.0,0,0.0,,0.0,,9.764309764309765,0.0,23.793490460157127,0.0,,,Somewhat dependent
2015,R_0Ne5zAl11gy2Hk1,WI,54665,East North Central,Midwest,Producer Cooperative,,Cooperative,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily wholesale,468218.0,409562.0,,,100.0,32.9,28.43,13.72,0.0,7.14,7.14,0.0,0.0,0.0,0.0,,0.0,2.02,,8.65,,0.0,,13.72,10.67,100.0,0.0,0.0,0.0,0.0,100.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,0.0,100.0,0.0,0.0,,,Somewhat dependent
2015,R_6tlOq1X11srUgg5,OH,45223,East North Central,Midwest,Producer Cooperative,worker cooperative,Cooperative,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,266271.0,234501.0,200254.0,0.832539698277319,100.0,88.0,0.0,8.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,,0.0,0.0,,0.0,,0.0,,8.0,2.5,100.0,82.0,2.0,7.0,3.5,4.0,,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,,,,9.0,4.0,1.5,0.0,,,Highly dependent
2015,R_3O70VX0IWmHBDed,OH,44501,East North Central,Midwest,Nonprofit,,Nonprofit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,81000.0,79500.0,89500.0,1.2231666666666667,100.0,85.0,0.0,10.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,10.0,0.0,100.0,95.0,0.0,0.0,5.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_bIUbGV7joiietNj,WI,54454,East North Central,Midwest,Producer Cooperative,,Cooperative,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,23000.0,20000.0,9100.0,0.43798695652173913,100.0,73.0,1.0,2.0,0.0,0.0,15.0,6.0,0.0,0.0,1.0,,2.0,0.0,,0.0,,0.0,,2.0,9.0,100.0,0.0,0.0,95.0,3.0,0.0,,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,95.0,0.0,2.0,0.0,,,Not at all dependent
2015,R_8BmA1xKlLQX2Ptz,WI,54665,East North Central,Midwest,No formal legal structure,,Other,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,,,,,100.0,20.0,20.0,5.0,0.0,15.0,5.0,15.0,0.0,5.0,15.0,,0.0,0.0,,0.0,,0.0,,5.0,35.0,100.0,0.0,0.0,95.0,0.0,0.0,,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,95.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_b75zvAyMWss7wCp,NY,12871,Middle Atlantic,Northeast,Producer Cooperative,,Cooperative,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,1123792.0,969702.45,1055275.0,1.0395067993009384,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,100.0,0.0,100.0,0.0,70.0,5.0,25.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,75.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_efCHxakZfeP59zL,NY,10115,Middle Atlantic,Northeast,Nonprofit,,Nonprofit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,1058276.0,890256.0,228888.0,0.23942621395552768,100.0,95.0,0.0,0.0,0.0,0.5,3.5,0.5,0.5,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,1.0,100.0,80.0,0.0,0.0,0.0,0.0,,0.0,8.0,5.0,0.0,0.0,5.0,,0.0,Farm Share is our CSA,2.0,Youth Market,0.0,0.0,18.0,2.0,,,Somewhat dependent
2015,R_cO0uHps8pdWKadT,MT,59860,Mountain,West,Producer-Consumer Cooperative,,Cooperative,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,24000.0,20000.0,8000.0,0.369,99.99999999999999,15.789473684210526,5.263157894736842,10.526315789473683,0.0,52.63157894736842,5.263157894736842,0.0,2.631578947368421,5.263157894736842,2.631578947368421,,0.0,0.0,0,0.0,0,0.0,,10.526315789473683,10.526315789473683,100.0,0.0,5.0,95.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,100.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_3DAFeL0s6DMzMBn,CO,80524,Mountain,West,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,1489595.0,1489595.44,1520629.67,1.135481170848452,100.0,5.0,1.0,15.0,0.0,5.0,3.0,5.0,3.0,1.0,57.0,,5.0,0.0,,0.0,,0.0,,15.0,71.0,100.0,0.0,30.0,30.0,16.0,0.0,,2.0,0.0,2.0,10.0,10.0,0.0,,0.0,,,,60.0,0.0,22.0,0.0,,,Not at all dependent
2015,R_9GiSVqiECOh36ND,MT,59715,Mountain,West,S Corp,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,635000.0,625000.0,675300.0,1.1772552755905512,100.0,59.0,0.0,19.0,0.0,9.0,0.0,2.0,0.0,1.0,9.0,,0.5,0.5,Plants/trees,0.0,,0.0,,19.0,13.0,100.0,0.0,0.0,30.0,65.0,0.0,,0.0,0.0,0.0,2.5,1.0,1.5,,0.0,,,,30.0,0.0,5.0,0.0,,,Not at all dependent
2015,R_0qUFutvej8cEcbX,AZ,85282,Mountain,West,S Corp,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,350000.0,350000.0,219561.38999999998,0.7118053963714285,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,100.0,100.0,20.0,0.0,45.0,35.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,45.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_0NvxE4qqZMwTyu1,AZ,86323,Mountain,West,Nonprofit,"Non-profit, 501(c)(5) farmers cooperative",Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,25000.0,25000.0,24585.0,1.0886238000000001,100.0,80.0,2.0,10.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,,0.0,0.0,,0.0,,0.0,,10.0,2.0,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_ahjPnrjy68zi193,NM,87105,Mountain,West,LLC,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,,,,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,70.0,0.0,7.0,23.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,7.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_9EnMjE3z6yg3Mgd,VT,5648,New England,Northeast,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,1564400.0,1564400.0,658500.0,1.1665108028637177,100.0,22.0,3.0,26.0,5.0,25.0,5.0,2.0,4.0,1.0,7.0,,0.0,0.0,,0.0,,0.0,,31.0,14.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,100.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_eXsxcW36xnlR4C9,NH,3307,New England,Northeast,LLC,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,400000.0,375000.0,,,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0,0.0,0,0.0,,100.0,0.0,100.0,25.0,0.0,42.0,3.0,0.0,,0.0,0.0,0.0,0.0,30.0,0.0,,0.0,,,,42.0,0.0,30.0,0.0,,,Somewhat dependent
2015,R_4JwuUPR3TImGuJD,ME,4785,New England,Northeast,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,155000.0,155000.0,237900.0,1.6990664516129033,100.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,0.0,0.0,0.0,0.0,100.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,100.0,0.0,0.0,,,Somewhat dependent
2015,R_8IbGFFR9Vt6oful,MA,1440,New England,Northeast,Producer-Consumer Cooperative,,Cooperative,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,144262.0,142840.0,140192.0,1.0757686986177926,100.0,10.0,1.0,52.0,0.0,6.0,5.0,4.0,6.0,5.0,5.0,,4.0,1.0,Fruit,1.0,Candy,0.0,,52.0,26.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,MEMBER FO COOP (MOVED TO COOP_,,,100.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_bg9K7poXkyCdEah,CA,95472,Pacific,West,S Corp,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,1420000.0,1350000.0,,,100.0,92.0,0.0,1.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,1.0,1.0,100.0,0.0,0.0,15.0,85.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,15.0,0.0,0.0,0.0,,,
2015,R_eeNPBLYuDxjQF6d,CA,96160,Pacific,West,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,279200.0,190874.0,246615.0,0.9778037428366761,100.0,80.0,0.0,5.0,0.0,0.0,10.0,5.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,5.0,5.0,100.0,0.0,0.0,23.0,70.0,0.0,,0.0,0.0,5.0,0.0,2.0,0.0,,0.0,,,,23.0,0.0,7.0,0.0,,,Somewhat dependent
2015,R_83amNulHT8UVkgJ,VA,23063,South Atlantic,South,Nonprofit,,Nonprofit,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,125000.0,110000.0,110000.0,0.97416,100.00000000000003,42.2971741112124,0.27347310847766637,50.13673655423884,0.9115770282588878,2.734731084776664,0.9115770282588878,0.0,0.9115770282588878,0.9115770282588878,0.9115770282588878,,0.0,0.0,0,0.0,0,0.0,,51.04831358249773,2.734731084776663,100.0,0.0,0.0,100.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,,0.0,,100.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_3TYaKBndqog93r7,MD,21550,South Atlantic,South,Producer Cooperative,,Cooperative,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,52865.0,52865.0,64059.0,1.341403821053627,100.0,99.7162583940225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.2837416059774898,,0.0,0,0.0,,0.0,0.2837416059774898,100.0,11.071597465241654,0.0,47.48510356568618,39.44386645228412,0.0,0,0.0,1.2333301806488224,0.0,0.0,0.4823607301617327,0.0,0,0.2837416059774898,,0.0,,47.48510356568618,0.0,1.7156909108105551,0.2837416059774898,,,Somewhat dependent
2015,R_507MoQ90P77rtuh,VA,23059,South Atlantic,South,LLC,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,1400000.0,1400000.0,926000.0,0.7322014285714286,100.0,80.0,0.0,5.0,0.0,2.5,5.0,0.0,2.5,0.0,0.0,,0.0,5.0,honey and honey products,0.0,,0.0,,5.0,7.5,100.0,100.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,home delivery,,,0.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_4H4oquzjj8iDIXP,SC,29403,South Atlantic,South,Nonprofit,,Nonprofit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,1076576.0,662406.17,1176057.0,1.2092933578307523,100.0,90.0,2.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,5.0,100.0,1.5,25.0,6.0,65.0,2.0,,0.0,0.0,0.0,0.5,0.0,0.0,,0.0,,,,31.0,2.0,0.5,0.0,,,Highly dependent
2015,R_0B1C9Wu0rTY3n5X,NC,28694,South Atlantic,South,Producer Cooperative,521a ag marketing coop,Cooperative,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily wholesale,485000.0,310000.0,,,100.0,65.0,0.0,25.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,25.0,0.0,100.0,0.0,10.0,30.0,40.0,20.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,40.0,20.0,0.0,0.0,,,
2015,R_aYtIzbqqEhiyS6p,NC,28714,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,225000.0,136000.0,133000.0,0.65436,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,0.0,90.0,0.0,5.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,90.0,5.0,0.0,0.0,,,Highly dependent
2015,R_cSepMffQb1yYOvH,GA,30002,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,296826.0,88088.0,221664.59,0.8266887035839179,100.0,91.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,,0.0,0.0,,0.0,,0.0,,1.0,4.0,100.0,98.0,0.0,0.0,2.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,Somewhat dependent
2015,R_1ZgudVcc0tSu9md,FL,32303,South Atlantic,South,Nonprofit,,Nonprofit,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,78789.0,77966.0,,,100.0,82.0,0.0,3.0,0.0,3.0,3.0,2.0,7.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,3.0,9.0,100.0,0.0,0.0,100.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,100.0,0.0,0.0,0.0,,,Not at all dependent
2015,R_aVkscmCyjVVROVT,VA,22718,South Atlantic,South,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,,,,,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,10.0,15.0,0.0,10.0,50.0,,0.0,0.0,0.0,7.5,7.5,0.0,,0.0,,,,15.0,50.0,15.0,0.0,,,Not at all dependent
2015,R_54Fcr9Qe4sJM4uN,MN,55088,West North Central,Midwest,LLC,,For-profit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,225000.0,200000.0,160600.0,0.7901520000000001,100.0,45.0,1.0,30.0,1.0,10.0,5.0,3.0,0.0,1.0,4.0,,0.0,0.0,,0.0,,0.0,,31.0,8.0,100.0,0.0,0.0,70.0,10.0,0.0,,0.0,0.0,20.0,0.0,0.0,0.0,,0.0,,,,70.0,0.0,20.0,0.0,,,Not at all dependent
2015,R_77poclN6frjJVSR,IA,52203,West North Central,Midwest,Producer-Consumer Cooperative,,Cooperative,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,154709.0,133271.03,154522.24,1.1056636632645807,100.0,67.0,0.1,17.0,0.0,4.0,2.0,0.2,1.0,1.7,4.0,,3.0,0.0,,0.0,,0.0,,17.0,9.9,100.0,0.0,60.0,39.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,,,,99.0,0.0,1.0,0.0,,,Somewhat dependent
2015,R_eeZC0hgyTLbXiCx,AR,72336,West South Central,South,Producer Cooperative,,Cooperative,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,70000.0,65000.0,70000.0,1.107,100.0,70.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,,0.0,0.0,100.0,0.0,20.0,0.0,0.0,0.0,,0.0,0.0,80.0,0.0,0.0,0.0,,0.0,,,,20.0,0.0,80.0,0.0,,,Somewhat dependent
2015,R_etVm06M6olzQXXL,WI,54891,East North Central,Midwest,Producer Cooperative,,Cooperative,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,487000.0,431000.0,,,100.00000000000001,23.201856148491878,3.480278422273782,41.53132250580047,4.640371229698376,0.0,0.6960556844547563,1.160092807424594,3.7122969837587005,0.27842227378190254,2.320185614849188,,0.0,12.22737819025522,,0.0,0,6.751740139211138,,46.17169373549884,26.45011600928074,99.99999999999999,62.64501160092807,0.0,20.992111368909512,0.0,0.0,0,0.0,0.0,0.0,12.915777262180974,0.0,0.0,0,1.9721577726218096,,1.4749419953596288,,20.992111368909512,0.0,12.915777262180974,3.447099767981438,,,
2015,R_cvSlHAQjvJbes8l,WV,24983,South Atlantic,South,Producer Cooperative,,Cooperative,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,155440.0,125501.62,158233.50000000003,1.1268945220020588,100.0,32.18229543147356,0.0,47.736020557256516,0.0,0.0,9.268150364969904,0.0,6.229148839870398,0.0,0.891170646633421,,0.2033980275856088,0.0974400707025153,,3.39237606150807,,0.0,,47.736020557256516,10.813533646300012,99.52993817928406,0.0,0.0,89.80472921385397,0.4042417938509479,0.0,0,0.0,0.0,5.32096717157914,0.0,0.0,0.0,0,4.0,resolving missing percentage,0.0,,89.80472921385397,0.0,5.32096717157914,4.0,,,Not at all dependent
2015,R_9zaRwbcPt8yFJt3,MI,49855,East North Central,Midwest,No formal legal structure,,Other,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Not at all dependent
2015,R_3J1p5iQA3LqyNBH,MI,48103,East North Central,Midwest,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,200000.0,,160300.0,0.8872605,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Somewhat dependent
2015,R_eQkYIgpM2Mt5XpP,OH,45701,East North Central,Midwest,LLC,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,370000.0,370000.0,,,100.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,62.0,,0.0,0.0,,0.0,,0.0,,0.0,100.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_50fiWxnsw5mcye9,OH,44505,East North Central,Midwest,Nonprofit,,Nonprofit,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_1FSqJ8DMlKgfQPz,IL,62442,East North Central,Midwest,Other,Sole Proprietorship,Other,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_d4n6GX7mHDncSDr,OH,45133,East North Central,Midwest,No formal legal structure,,Other,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_bCJpD0Tj0uh26qN,TN,37209,East South Central,South,Nonprofit,,Nonprofit,2011.0,4.0,3 - 5 years,3 - 5 years,Hybrid,816500.0,556000.0,,,100.00000000000001,67.44604316546763,1.7985611510791366,9.892086330935252,0.0,8.992805755395683,8.992805755395683,0.0,0.0,1.079136690647482,1.7985611510791366,,0.0,0.0,0,0.0,0,0.0,,9.892086330935252,2.8776978417266186,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_2eR77r4FCRiypGl,AL,35212,East South Central,South,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_eIPdQ7uHuhpygrH,PA,19143,Middle Atlantic,Northeast,LLC,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_ctDx5KLVdy9KoXb,VT,5673,New England,Northeast,L3C,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily wholesale,214748.0,,210561.0,1.0854165207592155,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Not at all dependent
2015,R_6ytrFIPhq2LQZKJ,VT,5602,New England,Northeast,S Corp,,For-profit,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_85NYvubkvxF08kJ,WA,98226,Pacific,West,LLC,,For-profit,2011.0,4.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_3rSK4B79kg2moND,OR,97116,Pacific,West,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_3k420LYB8eUhkSV,NC,27515,South Atlantic,South,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Primarily wholesale,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_3xsUx2G8QRoN0VL,IA,52801,West North Central,Midwest,Nonprofit,,Nonprofit,2012.0,3.0,3 - 5 years,3 - 5 years,Hybrid,231985.0,120877.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,Highly dependent
2015,R_bwmR1L4zcJJfjIF,AR,72801,West South Central,South,Nonprofit,,Nonprofit,2010.0,5.0,3 - 5 years,3 - 5 years,Primarily direct to consumer,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2015,R_9yKwlXB0o27mI8R,MI,49686,East North Central,Midwest,LLC,,For-profit,2007.0,8.0,6 - 10 years,6 - 10 years,Primarily wholesale,3742000.0,3742000.0,5606000.0,1.6584291822554784,100.0,18.466060929983964,6.146445750935329,20.84446819882416,2.61892036344201,5.23784072688402,2.1378941742383755,0.5879208979155532,0.0,0.0,43.31908070550507,,0.6413682522715126,0.0,0,0.0,0,0.0,,23.463388562266168,44.54836985569214,100.0,6.06627471940139,11.437733832175308,30.33137359700695,30.358097274184924,0.774986638161411,0,3.4473543559593796,0.0,11.704970603955104,2.1111704970603955,0.13361838588989847,0.0,0,2.779262426509888,,0.85515766969535,,41.769107429182256,0.774986638161411,13.949759486905398,3.634420096205238,,,Not at all dependent
2015,R_b2i6unxM7tTy537,IL,60714,East North Central,Midwest,S Corp,,For-profit,2006.0,9.0,6 - 10 years,6 - 10 years,Hybrid,1800000.0,1800000.0,1813900.0,1.1133345000000001,100.00000000000001,61.0,1.0,11.0,1.0,12.0,3.0,0.4,2.0,0.4,7.0,,0.0,1.2,"juice, kombucha",0.0,,0.0,,12.0,11.0,100.0,0.0,0.0,98.0,1.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,,,,98.0,0.0,1.0,0.0,,,Not at all dependent
2015,R_dcGs6dnLs1SUz7n,IN,46035,East North Central,Midwest,S Corp,,For-profit,2009.0,6.0,6 - 10 years,6 - 10 years,Hybrid,1879773.0,960106.0,1733675.0,1.0209627572052584,100.0,9.0,0.0,90.0,0.0,0.25,0.25,0.0,0.0,0.25,0.25,,0.0,0.0,,0.0,,0.0,,90.0,0.5,100.0,10.0,0.0,35.0,10.0,30.0,,0.0,0.0,0.0,15.0,0.0,0.0,,0.0,,,,35.0,30.0,15.0,0.0,,,Somewhat dependent
2015,R_8ws9NFGVZrBlacZ,OH,43728,East North Central,Midwest,Nonprofit,,Nonprofit,2005.0,10.0,6 - 10 years,6 - 10 years,Hybrid,225000.0,225000.0,,,100.0,85.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,,9.0,0.0,,0.0,,0.0,,0.0,13.0,100.0,9.0,0.0,6.0,45.0,1.0,,1.0,0.0,1.0,1.0,0.0,1.0,,5.0,Wellness groups,30.0,individual consumers,6.0,1.0,3.0,35.0,,,Somewhat dependent
2015,R_29QAA1csmNupgnb,IL,60649,East North Central,Midwest,Nonprofit,,Nonprofit,2009.0,6.0,6 - 10 years,6 - 10 years,Primarily direct to consumer,71325.0,,65912.01999999999,1.0229878182965297,100.0,85.0,0.0,2.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,,0.0,5.0,"spices, herbs, apothecary",0.0,,0.0,,2.0,11.0,100.0,90.0,0.0,8.0,0.0,0.0,,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,8.0,0.0,2.0,0.0,,,Highly dependent
2015,R_1zYV7rg8MFt9Idn,NY,12401,Middle Atlantic,Northeast,B Corp,,For-profit,2009.0,6.0,6 - 10 years,6 - 10 years,Hybrid,6000000.0,6000000.0,2586000.0,0.477117,100.0,20.0,35.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,,0.0,0.0,,0.0,,0.0,,15.0,30.0,100.0,6.0,5.0,27.0,15.0,15.0,,0.0,0.0,15.0,15.0,2.0,0.0,,0.0,,,,32.0,15.0,32.0,0.0,,,Not at all dependent
